"l";"y";"actual"
"587";0.533041677486911;0.42;-0.113041677486911
"588";0.42927189656027;0.34;-0.0892718965602697
"589";0.329385214182112;0.33;0.000614785817888486
"590";0.516512061517875;0.41;-0.106512061517875
"591";1.04802173400286;0.44;-0.608021734002859
"592";0.921387790163336;3.29;2.36861220983666
"593";3.78354850256561;1.42;-2.36354850256561
"594";0.631089668775931;1.96;1.32891033122407
"595";1.39940511199887;0.45;-0.949405111998867
"596";0.0455707533988374;0.42;0.374429246601163
"597";0.532812929415868;0.88;0.347187070584132
"598";0.792798709084672;0.89;0.0972012909153278
"599";0.662193446249303;0.65;-0.0121934462493032
"600";0.553161858418499;0.47;-0.0831618584184988
"601";0.416308609683119;0.43;0.0136913903168815
"602";0.181939901385228;0.97;0.788060098614772
"603";2.17050640723324;0.74;-1.43050640723324
"604";0.87839204725423;2.95;2.07160795274577
"605";3.07542335907477;4.48;1.40457664092523
"606";2.91280820245102;3.55;0.637191797548982
"607";1.83493596669821;2.12;0.285064033301789
"608";1.30316748794904;0.58;-0.72316748794904
"609";0.558913718160675;0.39;-0.168913718160675
"610";0.658183196788038;0.66;0.0018168032119622
"611";0.689887628430566;0.53;-0.159887628430566
"612";0.520431283978565;0.41;-0.110431283978565
"613";0.748981024499587;0.21;-0.538981024499587
"614";0.217498452981638;0.41;0.192501547018362
"615";1.34834444996397;0.23;-1.11834444996397
"616";1.96675345412795;0.07;-1.89675345412795
"617";1.58931860366583;0.08;-1.50931860366583
"618";1.07652350420967;0.17;-0.906523504209667
"619";0.379676460101271;0.11;-0.269676460101271
"620";0.179443266490208;0.08;-0.0994432664902084
"621";0.315765670116086;0.07;-0.245765670116086
"622";0.279221599015481;0.08;-0.199221599015481
"623";0.232026108840685;0.07;-0.162026108840685
"624";0.0996250433138105;0.08;-0.0196250433138105
"625";0.231757518808696;0.09;-0.141757518808696
"626";0.166433973170344;0.28;0.113566026829656
"627";0.225547681170563;0.48;0.254452318829437
"628";0.328092998802717;0.95;0.621907001197282
"629";0.698030183474889;0.39;-0.308030183474889
"630";0.128174550856438;0.07;-0.0581745508564377
"631";0.0378114180677657;0.07;0.0321885819322343
"632";0.104049307978453;0.21;0.105950692021547
"633";0.202977196051241;0.19;-0.012977196051241
"634";0.131562359855163;0.33;0.198437640144837
"635";0.262594798806832;0.43;0.167405201193168
"636";0.309307392011265;0.49;0.180692607988735
"637";0.368848332395152;0.69;0.321151667604847
"638";0.570446194732246;0.63;0.0595538052677543
"639";0.773545961698797;0.69;-0.0835459616987972
"640";0.604647022194814;1.51;0.905352977805186
"641";1.06230125917076;2.82;1.75769874082924
"642";1.86571486497359;2.86;0.994285135026412
"643";1.65766850411989;0.9;-0.757668504119892
"644";0.169731210218533;1.07;0.900268789781467
"645";0.928369533520073;0.93;0.00163046647992748
"646";0.743734703828189;0.81;0.0662652961718111
"647";0.661152306857211;0.73;0.0688476931427888
"648";0.738958368215057;0.66;-0.0789583682150569
"649";0.729339285689679;0.56;-0.169339285689679
"650";0.559552177868372;0.6;0.0404478221316278
"651";0.802961394614712;0.77;-0.0329613946147116
"652";1.62870437728634;1.02;-0.60870437728634
"653";1.96362213003931;1.21;-0.753622130039307
"654";1.07325613385877;0.93;-0.143256133858766
"655";0.916865653244911;0.81;-0.106865653244911
"656";0.853645765375878;0.84;-0.0136457653758784
"657";0.849507513472195;0.77;-0.0795075134721951
"658";0.750651813636953;0.68;-0.0706518136369528
"659";0.673185147166216;0.72;0.0468148528337842
"660";0.682108887590291;0.66;-0.0221088875902905
"661";0.625261587881534;0.76;0.134738412118466
"662";0.757466844655548;0.66;-0.0974668446555482
"663";0.759420117849782;0.85;0.0905798821502176
"664";1.06134436905189;0.97;-0.0913443690518891
"665";0.969921929186025;1.08;0.110078070813975
"666";0.969530501908693;0.86;-0.109530501908693
"667";0.800296901175614;0.79;-0.0102969011756143
"668";0.786135359938599;0.85;0.0638646400614012
"669";0.802165127864099;0.74;-0.0621651278640994
"670";0.712777171530955;0.51;-0.202777171530955
"671";0.532767505115173;0.57;0.0372324948848269
"672";0.696295233894917;0.68;-0.0162952338949173
"673";0.69022692803874;0.77;0.0797730719612603
"674";0.79416376402977;0.57;-0.22416376402977
"675";0.670701058577143;1.05;0.379298941422857
"676";1.18430270175113;1.18;-0.00430270175112879
"677";1.04420634168937;1.15;0.105793658310625
"678";0.956479533896717;1.09;0.133520466103283
"679";0.977467114696007;1.01;0.0325328853039935
"680";0.915146137644854;0.83;-0.085146137644854
"681";0.670690418172876;0.77;0.099309581827124
"682";0.674902656175231;0.76;0.0850973438247694
"683";0.748493237879213;0.77;0.0215067621207869
"684";0.804828956206405;0.78;-0.0248289562064047
"685";0.658868150294493;0.69;0.031131849705507
"686";0.808343637213706;0.56;-0.248343637213706
"687";0.795442259155005;0.86;0.0645577408449951
"688";1.04401775872746;1.06;0.0159822412725421
"689";1.09439771009001;0.93;-0.164397710090012
"690";0.927597044523969;1.07;0.142402955476032
"691";1.00153049632915;1.17;0.168469503670845
"692";1.01952554301607;1.13;0.110474456983932
"693";0.954116260031771;0.97;0.0158837399682291
"694";0.844725592789188;0.77;-0.074725592789188
"695";0.768563666834341;0.86;0.0914363331656586
"696";0.85030274271902;0.99;0.13969725728098
"697";0.811909752189038;0.86;0.0480902478109619
"698";0.814055431548948;0.54;-0.274055431548948
"699";0.714503070407136;0.59;-0.124503070407136
"700";0.75659893951398;1.15;0.39340106048602
"701";1.21608584448274;1.1;-0.116085844482744
"702";1.07050514028097;0.97;-0.100505140280966
"703";1.00887148983342;0.94;-0.0688714898334164
"704";0.976016804683568;0.94;-0.036016804683568
"705";0.869281448730533;0.85;-0.0192814487305327
"706";0.808756008668149;0.61;-0.198756008668149
"707";0.735173005591571;0.55;-0.185173005591571
"708";0.738833529356508;0.82;0.0811664706434915
"709";0.771031147697539;0.6;-0.171031147697539
"710";0.489124398815575;0.51;0.0208756011844251
"711";0.7649382402228;0.78;0.0150617597771999
"712";0.984345992331361;1.23;0.245654007668639
"713";1.19439412315482;1.23;0.0356058768451821
"714";1.0541066118545;1.09;0.0358933881454995
"715";0.985351140349843;1.15;0.164648859650157
"716";1.07481235519072;1.07;-0.00481235519071754
"717";0.864349127625408;0.95;0.0856508723745923
"718";0.73652723150287;0.71;-0.0265272315028705
"719";0.747325549956548;0.93;0.182674450043452
"720";0.890922476254495;1.14;0.249077523745505
"721";0.897695704920898;0.98;0.0823042950791022
"722";0.806474264257905;0.54;-0.266474264257905
"723";0.74361847328281;0.46;-0.28361847328281
"724";0.808425901985932;0.95;0.141574098014068
"725";1.11138093264703;1.26;0.148619067352971
"726";1.23615496422838;1.05;-0.18615496422838
"727";0.994959411735681;1.11;0.115040588264319
"728";1.08887299283203;1.23;0.141127007167971
"729";1.0194890833993;1.14;0.120510916600695
"730";0.987843263370914;0.77;-0.217843263370914
"731";0.852705764564605;0.82;-0.0327057645646048
"732";0.981312881446965;1.21;0.228687118553034
